date,value
1.73E+12,79715.266
1.73E+12,69533.36
1.73E+12,75184.36
1.73E+12,72820.63
1.73E+12,69554.86
1.73E+12,76228.555
1.73E+12,71591.555
1.73E+12,71512.15
1.73E+12,73262.92
1.73E+12,72399.69
1.73E+12,75465.52
1.73E+12,74506.95
1.73E+12,79331.11
1.73E+12,75840.54
1.73E+12,79772.01
1.73E+12,75807.375
1.73E+12,77628.42
1.73E+12,75411.17
1.73E+12,74827.52
1.73E+12,76466.484
1.73E+12,74039.01
1.73E+12,74590.76
1.73E+12,76807.25
1.73E+12,68921.93
1.73E+12,71146.3
1.73E+12,72057.98
1.73E+12,76130.22
1.73E+12,76757.47
1.73E+12,74917.305
1.73E+12,77210.55
1.73E+12,77536.875
1.73E+12,74050.88
1.73E+12,77535.81
1.73E+12,76781.46
1.73E+12,80161.375
1.73E+12,77903.76
1.73E+12,75859.87
1.73E+12,73161.484
1.73E+12,75142.8
1.73E+12,76306.875
1.73E+12,80889.97
1.73E+12,76065.33
1.73E+12,76328.79
1.73E+12,77786.75
1.73E+12,74885.4
1.73E+12,76166.56
1.73E+12,75267.42
1.73E+12,73362.51
1.73E+12,70014.305
1.73E+12,73853.89
1.73E+12,76642.13
1.73E+12,71856.88
1.73E+12,75903.805
1.73E+12,69945.914
1.73E+12,71901.21
1.73E+12,73713.42
1.73E+12,71879.84
1.73E+12,74602.11
1.73E+12,74213.27
1.73E+12,74870.79
1.73E+12,71162.664
1.73E+12,73119.02
1.73E+12,69967.79
1.73E+12,69433.61
1.73E+12,72271.69
1.73E+12,70568.33
1.73E+12,67134.68
1.73E+12,40132.75
1.73E+12,42319.47
1.73E+12,39969.855
1.73E+12,43381.37
1.73E+12,42273.45
1.73E+12,73726.71
1.73E+12,78386.055
1.73E+12,88583.09
1.73E+12,97116.22
1.73E+12,95632.43
1.73E+12,93818.03
1.73E+12,98401.52
1.73E+12,95588.11
1.73E+12,97568.875
1.73E+12,105419.61
1.73E+12,101494.73
1.73E+12,103975.086
1.73E+12,102325.36
1.73E+12,102803.45
1.73E+12,106138.32
1.73E+12,103916.23
1.73E+12,100608.125
1.73E+12,105542.25
1.73E+12,107821.984
1.73E+12,98270.91
1.73E+12,102757.92
1.73E+12,106483.38
1.73E+12,101922.91
1.73E+12,104545.336
1.73E+12,102704.48
1.73E+12,105376.8
1.73E+12,105444.11
1.73E+12,102535.195
1.73E+12,99813.766
1.73E+12,101427.65
1.73E+12,97176.984
1.73E+12,94407.88
1.73E+12,93851.1
1.73E+12,97408.25
1.73E+12,98893.57
1.73E+12,97126.625
1.73E+12,100817.1
1.73E+12,106496.37
1.73E+12,102381.445
1.73E+12,104534.3
1.73E+12,107443.12
1.73E+12,104061.58
1.73E+12,103097.47
1.73E+12,109160.336
1.73E+12,111452.14
1.73E+12,108151.734
1.73E+12,104244.65
1.73E+12,107493.52
1.73E+12,105197.125
1.73E+12,103932.25
1.73E+12,103163.234
1.73E+12,102329.45
1.73E+12,106562.43
1.73E+12,105634.46
1.73E+12,106575.42
1.73E+12,105156.11
1.73E+12,98610.72
1.73E+12,101235.87
1.73E+12,99174.836
1.73E+12,103049.305
1.73E+12,104171.54
1.73E+12,102719.21
1.73E+12,103827.25
1.73E+12,101706.44
1.73E+12,102376.89
1.73E+12,99783.35
1.73E+12,102909.55
1.73E+12,100973.32
1.73E+12,103237.56
1.73E+12,103095.67
1.73E+12,105797.37
1.73E+12,107625.47
1.73E+12,105216.96
1.73E+12,104504.016
1.73E+12,101509.11
1.73E+12,106613.9
1.73E+12,109015.03
1.73E+12,103294.29
1.73E+12,100160.11
1.73E+12,103357.27
1.73E+12,103066.79
1.73E+12,107795.16
1.73E+12,106972.8
1.73E+12,107284.94
1.73E+12,108768.72
1.73E+12,103959.16
1.73E+12,103662.75
1.73E+12,108115.586
1.73E+12,104278.195
1.73E+12,107911.836
1.73E+12,108208.6
1.73E+12,107085.086
1.73E+12,108343.6
1.73E+12,105154.91
1.73E+12,105464.445
1.73E+12,109374.414
1.73E+12,106532.266
1.73E+12,107280.34
1.73E+12,103126.016
1.73E+12,102714.58
1.73E+12,107561.74
1.73E+12,103079.54
1.73E+12,101365.84
1.73E+12,107823.08
1.73E+12,108542.45
1.73E+12,110526.51
1.73E+12,106326.8
1.73E+12,104547.5
1.73E+12,106807.945
1.73E+12,108569.445
1.73E+12,102283.81
1.73E+12,108524.695
1.73E+12,107809.59
1.73E+12,108366.66
1.73E+12,103628.36
1.73E+12,108664.25
1.73E+12,103869.12
1.73E+12,106724.35
1.73E+12,103669.87
1.73E+12,100679.625
1.73E+12,104528.445
1.73E+12,100511.086
1.73E+12,98268.984
1.73E+12,102313.54
1.73E+12,105845.484
1.73E+12,102488.44
1.73E+12,99129.33
1.73E+12,100341.97
1.73E+12,98063.18
1.73E+12,100144.09
1.73E+12,80433.14
1.73E+12,83612.1
1.73E+12,82440.55
1.73E+12,85380.24
1.73E+12,78566.46
1.73E+12,74292.016
1.73E+12,73930.72
1.73E+12,78474.44
1.73E+12,80968.32
1.73E+12,81223.24
1.73E+12,78363.61
1.73E+12,83212.66
1.73E+12,80387.03
1.73E+12,81592.41
1.73E+12,80363.445
1.73E+12,75791.39
1.73E+12,80212.93
1.73E+12,81331.59
1.73E+12,75743.71
1.73E+12,77533.516
1.73E+12,78097.06
1.73E+12,72281.75
1.73E+12,78374.91
1.73E+12,77179.97
1.73E+12,78532.49
1.73E+12,75269.61
1.73E+12,81689.78
1.73E+12,80584.31
1.73E+12,82405.07
1.73E+12,78945.58
1.73E+12,82336.53
1.73E+12,79587.805
1.73E+12,82055.336
1.73E+12,84011.12
1.73E+12,81060.54
1.73E+12,77933.64
1.73E+12,76081.62
1.73E+12,76788.03
1.73E+12,80125.01
1.73E+12,79182.29
1.73E+12,78172.48
1.73E+12,81731.875
1.73E+12,81158.945
1.73E+12,82008.06
1.73E+12,84622.734
1.73E+12,83070.54
1.73E+12,79407.516
1.73E+12,83950.22
1.73E+12,83542.3
1.73E+12,82531.87
1.73E+12,86118.98
1.73E+12,80268.23
1.73E+12,84196.71
1.73E+12,82739.69
1.73E+12,85933.45
1.73E+12,79819.24
1.73E+12,85518.93
1.73E+12,83458.54
1.73E+12,78977.06
1.73E+12,81106.09
1.73E+12,79953.79
1.73E+12,83037.375
1.73E+12,80111.92
1.73E+12,79236.695
1.73E+12,80480.86
1.73E+12,76113.88
1.73E+12,75772.02
1.73E+12,79515.03
1.73E+12,76196.52
1.73E+12,81025.32
1.73E+12,78859.21
1.73E+12,82441.29
1.73E+12,76839.83
1.73E+12,83925.766
1.73E+12,83110.555
1.73E+12,78377.414
1.73E+12,79045.95
1.73E+12,77227.6
1.73E+12,80810.99
1.73E+12,78987.99
1.73E+12,79095.98
1.73E+12,77124.05
1.73E+12,78195.88
1.73E+12,77579.05
1.73E+12,107092.83
1.73E+12,103543.41
1.73E+12,105158.56
1.73E+12,106272.25
1.73E+12,101250.62
1.73E+12,93527.945
1.73E+12,99999.43
1.73E+12,96046.82
1.73E+12,97849.85
1.73E+12,105307.34
1.73E+12,102957.16
1.73E+12,107136.62
1.73E+12,99635.18
1.73E+12,105689
1.73E+12,96035.42
1.73E+12,98786.75
1.73E+12,100834.25
1.73E+12,96165.87
1.73E+12,97856.27
1.73E+12,101424.92
1.73E+12,101554.55
1.73E+12,100694.46
1.73E+12,103669.76
1.73E+12,98779.01
1.73E+12,97713.79
1.73E+12,101341.6
1.73E+12,102943.18
1.73E+12,100862.64
1.73E+12,99342.266
1.73E+12,102224.98
1.73E+12,101583.61
1.73E+12,97847.13
1.73E+12,99907.31
1.73E+12,102020.02
1.73E+12,97232.195
1.73E+12,100675.05
1.73E+12,98036.54
1.73E+12,102773.3
1.73E+12,98771.78
1.73E+12,100147.85
1.73E+12,101511.31
1.73E+12,104722.164
1.73E+12,103044.836
1.73E+12,99038.55
1.73E+12,102581.11
1.73E+12,99584.34
1.73E+12,100473.22
1.73E+12,103050.39
1.73E+12,100338.67
1.73E+12,100822.164
1.73E+12,95052.35
1.73E+12,99103.61
1.73E+12,93316.81
1.73E+12,92239.54
1.73E+12,95319.016
1.73E+12,94270.87
1.73E+12,96491.22
1.73E+12,102795.29
1.73E+12,99239.055
1.73E+12,102064.234
1.73E+12,100862.85
1.73E+12,104314.32
1.73E+12,106842.39
1.73E+12,106948.67
1.73E+12,102799.55
1.73E+12,102989.945
1.73E+12,99613.51
1.73E+12,101549.5
1.73E+12,94942.53
1.73E+12,93930.484
1.73E+12,100291.95
1.73E+12,95649
1.73E+12,94391.31
1.73E+12,100138
1.73E+12,103798.016
1.73E+12,105759.375
1.73E+12,103325.39
1.73E+12,106451.484
1.73E+12,103719.28
1.73E+12,104851.77
1.73E+12,100646.78
1.73E+12,101732.43
1.73E+12,98554.48
1.73E+12,100860.164
1.73E+12,97698.3
1.73E+12,99635.43
1.73E+12,98143.9
1.73E+12,100943.984
1.73E+12,99106
1.73E+12,102945.13
1.73E+12,102758.17
1.73E+12,103652.28
1.73E+12,100088.56
1.73E+12,107719.58
1.73E+12,104801.78
1.73E+12,103319.35
1.73E+12,107399.19
1.73E+12,105930.01
1.73E+12,104194
1.73E+12,103164.18
1.73E+12,106296.82
1.73E+12,105361.93
1.73E+12,106629.195
1.73E+12,103021.54
1.73E+12,101027.24
1.73E+12,94442.9
1.73E+12,100424.266
1.73E+12,102191.55
1.73E+12,101353.59
1.73E+12,105186.22
1.73E+12,109884.52
1.73E+12,105517.18
1.73E+12,109968.19
1.73E+12,108254.31
1.73E+12,102522.96
1.73E+12,107531.05
1.73E+12,107028.984
1.73E+12,101151.31
1.73E+12,105161.45
1.73E+12,104204.53
1.73E+12,100072.836
1.73E+12,102790.98
1.73E+12,101693.32
1.73E+12,103883.84
1.73E+12,102347.195
1.73E+12,100650.836
1.73E+12,100056.055
1.73E+12,104970.32
1.73E+12,101722.04
1.73E+12,103293.29
1.73E+12,96389.55
1.73E+12,98769.26
1.73E+12,83956.88
1.73E+12,79059.58
1.73E+12,81316.516
1.73E+12,68924.89
1.73E+12,67981.89
1.73E+12,65340.242
1.73E+12,66818.984
1.73E+12,68894.07
1.73E+12,61866.152
1.73E+12,62430.95
1.73E+12,66770.33
1.73E+12,65984.35
1.73E+12,68026.945
1.73E+12,65890.27
1.73E+12,70916.77
1.73E+12,71044.9
1.73E+12,65101.824
1.73E+12,67075.375
1.73E+12,65605.55
1.73E+12,67239.69
1.73E+12,67788.586
1.73E+12,64495.53
1.73E+12,66082.33
1.73E+12,68913.2
1.73E+12,66656.53
1.73E+12,68740.21
1.73E+12,68241.6
1.73E+12,70422.516
1.73E+12,68892.93
1.73E+12,70704.67
1.73E+12,68943.586
1.73E+12,66300.73
1.73E+12,69692.63
1.73E+12,65167.02
1.73E+12,65993.2
1.73E+12,63897.207
1.73E+12,68608.72
1.73E+12,67710.91
1.73E+12,67440.39
1.73E+12,70048.03
1.73E+12,67977.56
1.73E+12,65919.29
1.73E+12,69744.99
1.73E+12,59667.8
1.73E+12,68481.13
1.73E+12,62119.42
1.73E+12,63625.977
1.73E+12,66672.62
1.73E+12,65782.695
1.73E+12,67528.79
1.73E+12,65753.914
1.73E+12,68514.914
1.73E+12,67433.18
1.73E+12,67805.586
1.73E+12,63867.43
1.73E+12,65045.63
1.73E+12,64714.254
1.73E+12,66081.22
1.73E+12,66887.34
1.73E+12,65256.34
1.73E+12,67765.49
1.73E+12,64734.84
1.73E+12,72615.74
1.73E+12,72927.4
1.73E+12,69840.97
1.73E+12,110991.914
1.73E+12,110228.28
1.73E+12,104351.695
1.73E+12,106239.92
1.73E+12,98515.445
1.73E+12,92807.555
1.73E+12,93214.805
1.73E+12,90379.33
1.73E+12,86503.4
1.73E+12,87526.65
1.73E+12,89192.42
1.73E+12,86817.31
1.73E+12,90988.055
1.73E+12,89901.29
1.73E+12,87204.48
1.73E+12,94057.02
1.73E+12,91214.234
1.73E+12,92088.39
1.73E+12,95204.33
1.73E+12,93358.91
1.73E+12,95617.54
1.73E+12,89279.086
1.73E+12,91111.56
1.73E+12,91034.7
1.73E+12,89018
1.73E+12,86913.01
1.73E+12,93803.66
1.73E+12,91132.29
1.73E+12,93080.54
1.73E+12,94286.016
1.73E+12,86157.305
1.73E+12,89288.055
1.73E+12,95180.54
1.73E+12,92988.664
1.73E+12,97111.03
1.73E+12,92174.055
1.73E+12,94061.17
1.73E+12,94914.83
1.73E+12,90745.95
1.73E+12,89623.65
1.73E+12,85794.64
1.73E+12,91787.95
1.73E+12,88319.305
1.73E+12,88415.17
1.73E+12,91254.64
1.73E+12,90415.18
1.73E+12,92533.95
1.73E+12,95681.586
1.73E+12,94682.516
1.73E+12,98741.79
1.73E+12,95027.95
1.73E+12,96912.39
1.73E+12,90831.58
1.73E+12,94983.945
1.73E+12,91551.47
1.73E+12,93333.39
1.73E+12,91633.56
1.73E+12,94757.59
1.73E+12,92522.44
1.73E+12,95557.24
1.73E+12,87676.4
1.73E+12,90634.914
1.73E+12,93649.11
1.73E+12,88872.96
1.73E+12,93156.766
1.73E+12,93692.914
1.73E+12,94147.11
1.73E+12,92018.82
1.73E+12,93060.836
1.73E+12,94790.945
1.73E+12,96116.85
1.73E+12,95209.89
1.73E+12,95513.88
1.73E+12,91141.28
1.73E+12,96299.15
1.73E+12,90653.86
1.73E+12,94126.15
1.73E+12,90225.36
1.73E+12,91096.21
1.73E+12,97697.26
1.73E+12,95659.54
1.73E+12,97612.05
1.73E+12,94310.05
1.73E+12,93630.13
1.73E+12,95807.66
1.73E+12,94872.05
1.73E+12,97332.19
1.73E+12,92036.82
1.73E+12,94696.664
1.73E+12,93525.53
1.73E+12,95167.805
1.73E+12,95251.15
1.73E+12,91812.96
1.73E+12,94581.766
1.73E+12,91129.92
1.73E+12,96802.99
1.73E+12,99356.766
1.73E+12,96282.734
1.73E+12,100015.44
1.73E+12,98177.78
1.73E+12,98690.37
1.73E+12,93889.31
1.73E+12,98189.445
1.73E+12,98395.48
1.73E+12,93890.02
1.73E+12,96817.96
1.73E+12,92173.055
1.73E+12,97124.28
1.73E+12,93852.914
1.73E+12,100004.875
1.73E+12,95903.14
1.73E+12,97828.06
1.73E+12,98034.95
1.73E+12,95890.09
1.73E+12,93520.31
1.73E+12,98902.734
1.73E+12,96459.91
1.73E+12,98046.13
1.73E+12,95063.74
1.73E+12,100604.08
1.73E+12,95941.7
1.73E+12,100561.41
1.73E+12,97970.4
1.73E+12,100157.055
1.73E+12,96455.59
1.73E+12,99784.555
1.73E+12,99234.77
1.73E+12,101824.96
1.73E+12,99765.28
1.73E+12,98734.305
1.73E+12,100146.7
1.73E+12,99933.72
1.73E+12,100497.93
1.73E+12,95173.01
1.73E+12,97416.4
1.73E+12,96240.664
1.73E+12,98935.92
1.73E+12,94476.86
1.73E+12,95845.484
1.73E+12,90532.945
1.73E+12,80182.97
1.73E+12,77113.734
1.73E+12,62930.2
1.73E+12,66030.52
1.73E+12,64665.824
1.73E+12,70705.93
1.73E+12,67487.48
1.73E+12,70026.34
1.73E+12,70002.016
1.73E+12,66985.52
1.73E+12,76233.484
1.73E+12,70574.58
1.73E+12,69162.4
1.73E+12,73281.99
1.73E+12,73634.92
1.73E+12,71165.92
1.73E+12,76233.27
1.73E+12,73573.06
1.73E+12,70021.66
1.73E+12,73426.16
1.73E+12,77832.63
1.73E+12,76297.38
1.73E+12,72762.24
1.73E+12,74997.19
1.73E+12,74588.14
1.73E+12,72513.52
1.73E+12,76120.06
1.73E+12,70596.016
1.73E+12,73874.055
1.73E+12,75245.086
1.73E+12,70098.23
1.73E+12,71917.81
1.73E+12,78009.67
1.73E+12,72154.31
1.73E+12,70529.06
1.73E+12,72966.53
1.73E+12,71710.15
1.73E+12,74209.24
1.73E+12,76709.02
1.73E+12,71299.34
1.73E+12,74433.09
1.73E+12,72034.48
1.73E+12,77641.77
1.73E+12,77613.94
1.73E+12,68765.49
1.73E+12,72159.4
1.73E+12,68925.98
1.73E+12,70696.07
1.73E+12,65153.367
1.73E+12,69843.41
1.73E+12,71226.17
1.73E+12,74488.08
1.73E+12,74858.664
1.73E+12,71711.44
1.73E+12,69674.68
1.73E+12,74248.9
1.73E+12,67927.85
1.73E+12,71199.734
1.73E+12,72637.77
1.73E+12,75133.76
1.73E+12,81653.77
1.73E+12,78520.93
1.73E+12,79592.38
1.73E+12,75435.71
1.73E+12,51104.066
1.73E+12,52906.05
1.73E+12,57906.08
1.73E+12,82145.984
1.73E+12,85894.65
1.73E+12,87065.62
1.73E+12,88234.97
1.73E+12,102585.32
1.73E+12,107534.04
1.73E+12,107719.62
1.73E+12,107432.71
1.73E+12,113123.86
1.73E+12,113570.66
1.73E+12,115308.4
1.73E+12,117382.664
1.73E+12,109453.52
1.73E+12,114884.86
1.73E+12,114005.33
1.73E+12,115035.38
1.73E+12,110789.52
1.73E+12,111755.31
1.73E+12,113369.06
1.73E+12,107575.086
1.73E+12,108888.336
1.73E+12,105595.21
1.73E+12,110378.32
1.73E+12,112714.56
1.73E+12,106310.35
1.73E+12,107829.23
1.73E+12,110618.64
1.73E+12,108266.1
1.73E+12,108959.42
1.73E+12,106420.734
1.73E+12,110789.75
1.73E+12,115528.76
1.73E+12,109547.29
1.73E+12,110041.72
1.73E+12,116237.99
1.73E+12,109199.29
1.73E+12,110992.84
1.73E+12,108782.52
1.73E+12,104521.11
1.73E+12,105407.32
1.73E+12,108399.3
1.73E+12,111622.77
1.73E+12,106463.2
1.73E+12,111873.62
1.73E+12,107727.875
1.73E+12,108086.14
1.73E+12,111937.22
1.73E+12,110275.89
1.73E+12,109093.336
1.73E+12,115273.22
1.73E+12,117115.055
1.73E+12,115014.25
1.73E+12,113400.52
1.73E+12,114003.14
1.73E+12,114907.48
1.73E+12,107838.67
1.73E+12,106855.14
1.73E+12,108430.62
1.73E+12,110941.04
1.73E+12,110180.54
1.73E+12,113302.57
1.73E+12,114055.65
1.73E+12,110935.21
1.73E+12,115079.54
1.73E+12,110351.01
1.73E+12,107909.375
1.73E+12,111509.08
1.73E+12,107272.32
1.73E+12,119962.234
1.73E+12,115160.78
1.73E+12,116563.266
1.73E+12,116498.55
1.73E+12,121789.625
1.73E+12,117347.34
1.73E+12,109679.47
1.73E+12,112096.875
1.73E+12,109143
1.73E+12,108925.12
1.73E+12,114430.88
1.73E+12,116862.7
1.73E+12,113142.02
1.73E+12,113806.21
1.73E+12,112683.19
1.73E+12,117116.01
1.73E+12,113132.06
1.73E+12,112450.7
1.73E+12,115346.9
1.73E+12,109768.18
1.73E+12,111976.06
1.73E+12,112282.695
1.73E+12,118747.98
1.73E+12,117002.24
1.73E+12,119017.71
1.73E+12,111803.05
1.73E+12,112691.195
1.73E+12,109850.09
1.73E+12,115202.68
1.73E+12,114654.81
1.73E+12,113276.97
1.73E+12,110565.03
1.73E+12,113442.03
1.73E+12,114001.66
1.73E+12,108974.27
1.73E+12,118843.79
1.73E+12,110309.9
1.73E+12,115447.99
1.73E+12,118665.3
1.73E+12,114191.89
1.73E+12,116632.43
1.73E+12,114258.1
1.73E+12,116618.63
1.73E+12,111664.81
1.73E+12,114575.38
1.73E+12,108038.55
1.73E+12,113169.07
1.73E+12,113557.74
1.73E+12,108188.98
1.73E+12,111256.54
1.73E+12,108817.21
1.73E+12,113031.99
1.73E+12,109718.91
1.73E+12,113757.08
1.73E+12,120726.5
1.73E+12,112337.12
1.73E+12,115634.61
1.73E+12,118878.8
1.73E+12,121958.99
1.73E+12,113808.95
1.73E+12,116184.77
1.73E+12,112211.336
1.73E+12,117157.46
1.73E+12,118517.12
1.73E+12,111355.55
1.73E+12,113774.914
1.73E+12,113926.88
1.73E+12,110315.9
1.73E+12,112117.016
1.73E+12,107196.74
1.73E+12,109901.945
1.73E+12,105855.625
1.73E+12,88116.3
1.73E+12,74097.26
1.73E+12,80387.74
1.73E+12,71009.18
1.73E+12,72974.766
1.73E+12,74687.945
1.73E+12,67168.33
1.73E+12,73044.195
1.73E+12,69517.78
1.73E+12,70565.984
1.73E+12,74043.58
1.73E+12,74059.234
1.73E+12,75923.19
1.73E+12,74031.266
1.73E+12,74045.96
1.73E+12,71563.98
1.73E+12,74614.1
1.73E+12,73830.13
1.73E+12,76125.07
1.73E+12,74994.086
1.73E+12,73325.06
1.73E+12,71508.79
1.73E+12,74426.195
1.73E+12,73624.39
1.73E+12,75417.08
1.73E+12,72846.31
1.73E+12,75066.81
1.73E+12,75531.19
1.73E+12,74419.66
1.73E+12,75212.63
1.73E+12,73676.25
1.73E+12,71388.48
1.73E+12,75092.836
1.73E+12,71776.38
1.73E+12,73561.31
1.73E+12,77347.87
1.73E+12,75314.055
1.73E+12,74334.266
1.73E+12,76563.445
1.73E+12,73883.11
1.73E+12,75655.31
1.73E+12,75316.38
1.73E+12,73951.17
1.73E+12,76458.18
1.73E+12,76250.31
1.73E+12,70281.06
1.73E+12,73566.78
1.73E+12,74920.016
1.73E+12,75154.766
1.73E+12,76396.516
1.73E+12,73144.484
1.73E+12,74121.76
1.73E+12,72585.36
1.73E+12,71945.766
1.73E+12,75132.64
1.73E+12,69624.914
1.73E+12,70751.65
1.73E+12,73465.09
1.73E+12,71719.836
1.73E+12,70868.09
1.73E+12,73604.01
1.73E+12,73563.78
1.73E+12,66123.4
1.73E+12,70281.84
1.73E+12,68969.36
1.73E+12,71110.23
1.73E+12,70206.29
1.73E+12,68341.664
1.73E+12,58063.547
1.73E+12,78348.9
1.73E+12,78323.78
1.73E+12,80030.305
1.73E+12,77242.66
1.73E+12,108305.89
1.73E+12,106807.984
1.73E+12,107769.65
1.73E+12,105799.12
1.73E+12,99887.27
1.73E+12,102670.41
1.73E+12,102678.77
1.73E+12,96974.46
1.73E+12,101438.28
1.73E+12,100142.04
1.73E+12,96858.09
1.73E+12,99985.25
1.73E+12,98670.03
1.73E+12,101771.05
1.73E+12,105207.1
1.73E+12,105072.195
1.73E+12,102805.61
1.73E+12,104658.99
1.73E+12,103883.984
1.73E+12,107443.23
1.73E+12,101789.19
1.73E+12,104808.74
1.73E+12,102742.68
1.73E+12,103392.695
1.73E+12,105820.086
1.73E+12,101481.516
1.73E+12,104878.51
1.73E+12,100857.016
1.73E+12,103955.4
1.73E+12,107134.47
1.73E+12,104441.14
1.73E+12,102030.31
1.73E+12,107401.305
1.73E+12,105968.56
1.73E+12,104129.74
1.73E+12,106710.37
1.73E+12,108611.29
1.73E+12,106491.13
1.73E+12,104927.055
1.73E+12,106027.164
1.73E+12,104567.88
1.73E+12,108008.305
1.73E+12,107231.75
1.73E+12,100599.63
1.73E+12,103230.16
1.73E+12,99441.914
1.73E+12,99347.56
1.73E+12,102084.09
1.73E+12,99303.94
1.73E+12,98990.08
1.73E+12,100903.23
1.73E+12,98574.336
1.73E+12,105676.95
1.73E+12,105089.36
1.73E+12,103239.34
1.73E+12,109947.42
1.73E+12,104503.555
1.73E+12,110292.4
1.73E+12,111349.89
1.73E+12,105583.43
1.73E+12,104383.35
1.73E+12,106148.55
1.73E+12,103098.43
1.73E+12,107264.93
1.73E+12,105893.57
1.73E+12,103045.766
1.73E+12,105244.266
1.73E+12,107389.44
1.73E+12,105231.99
1.73E+12,107530.83
1.73E+12,103218.914
1.73E+12,109680.83
1.73E+12,102236.07
1.73E+12,99751.39
1.73E+12,97215.38
1.73E+12,104226.516
1.73E+12,103542.55
1.73E+12,105993.94
1.73E+12,103215.984
1.73E+12,109287.86
1.73E+12,108041.62
1.73E+12,102959.875
1.73E+12,108408.234
1.73E+12,107771.445
1.73E+12,104027.1
1.73E+12,106651.43
1.73E+12,104257.05
1.73E+12,104564.78
1.73E+12,107934.9
1.73E+12,102538.125
1.73E+12,107934.76
1.73E+12,107403.375
1.73E+12,104296.195
1.73E+12,105633.91
1.73E+12,104694.75
1.73E+12,101734.266
1.73E+12,103891.555
1.73E+12,105879.336
1.73E+12,104665.8
1.73E+12,98943.336
1.73E+12,104092.5
1.73E+12,99877.86
1.73E+12,99676.42
1.73E+12,101816.88
1.73E+12,96848.04
1.73E+12,97402.01
1.73E+12,97520.51
1.73E+12,100418.61
1.73E+12,105716.43
1.73E+12,106432.055
1.73E+12,108435.62
1.73E+12,105402.98
1.73E+12,108195.81
1.73E+12,111432.98
1.73E+12,109223.73
1.73E+12,114923.46
1.73E+12,109748.83
1.73E+12,110418.46
1.73E+12,112175.96
1.73E+12,108940.81
1.73E+12,109706.555
1.73E+12,110942.54
1.73E+12,110664.92
1.73E+12,103258.92
1.73E+12,104021.63
1.73E+12,102598.766
1.73E+12,99714.27
1.73E+12,97418.27
1.73E+12,103180.2
1.73E+12,96664.65
1.73E+12,96786.48
1.73E+12,98432.71
1.73E+12,95393.66
1.73E+12,89602.4
1.73E+12,85458.875
1.73E+12,88663.984
1.73E+12,93864.805
1.73E+12,83085.64
1.73E+12,79805.875
1.73E+12,82630.93
1.73E+12,86355.06
1.73E+12,87043.47
1.73E+12,83264.85
1.73E+12,83709.54
1.73E+12,83997.78
1.73E+12,81268.6
1.73E+12,78455.77
1.73E+12,81812.57
1.73E+12,77846.98
1.73E+12,75907.77
1.73E+12,76767.03
1.73E+12,78844.32
1.73E+12,77905.74
1.73E+12,81358.21
1.73E+12,79511.73
1.73E+12,74893.96
1.73E+12,77031.08
1.73E+12,81216.375
1.73E+12,80342.03
1.73E+12,80689.81
1.73E+12,82420.95
1.73E+12,82645.79
1.73E+12,82322.8
1.73E+12,79691.59
1.73E+12,80200.2
1.73E+12,83226.234
1.73E+12,81981.73
1.73E+12,78945.78
1.73E+12,83299.59
1.73E+12,83162.086
1.73E+12,75894.55
1.73E+12,80468.445
1.73E+12,82238.34
1.73E+12,76452.25
1.73E+12,75736.74
1.73E+12,84406.44
1.73E+12,84966.92
1.73E+12,83404.64
1.73E+12,83456.016
1.73E+12,80742.75
1.73E+12,82211.63
1.73E+12,84593.9
1.73E+12,82571.49
1.73E+12,84324.69
1.73E+12,86248.97
1.73E+12,82191.86
1.73E+12,86137.66
1.73E+12,82817.96
1.73E+12,85513.72
1.73E+12,87016.14
1.73E+12,83493.29
1.73E+12,85072.984
1.73E+12,83672.74
1.73E+12,83176.15
1.73E+12,79455.47
1.73E+12,79757.49
1.73E+12,77886.91
1.73E+12,77552.18
1.73E+12,78320.57
1.73E+12,78784.7
1.73E+12,69095.26
1.73E+12,67687.375
1.73E+12,71533.06
1.73E+12,79470.375
1.73E+12,105283.195
1.73E+12,103202.25
1.73E+12,109654.54
1.73E+12,113727.625
1.73E+12,115617.52
1.73E+12,109889.17
1.73E+12,111891.61
1.73E+12,107605.016
1.73E+12,107200.445
1.73E+12,108403.57
1.73E+12,106030.055
1.73E+12,105254.87
1.73E+12,104042.375
1.73E+12,105720.664
1.73E+12,91795.164
1.73E+12,88849.836
1.73E+12,94538.62
1.73E+12,93309.15
1.73E+12,100598.12
1.73E+12,100385.06
1.73E+12,98007.34
1.73E+12,102283.53
1.73E+12,98959.375
1.73E+12,103571.45
1.73E+12,94039.74
1.73E+12,93965.98
1.73E+12,98372.24
1.73E+12,96343.58
1.73E+12,91910.12
1.73E+12,98671.49
1.73E+12,97300.14
1.73E+12,95965.695
1.73E+12,99028.39
1.73E+12,96559.27
1.73E+12,97750.16
1.73E+12,96591.484
1.73E+12,97790.56
1.73E+12,98796.46
1.73E+12,93601.25
1.73E+12,98147.695
1.73E+12,98097.266
1.73E+12,100642.36
1.73E+12,93870.664
1.73E+12,96955.89
1.73E+12,95368.81
1.73E+12,100807.53
1.73E+12,100347.08
1.73E+12,97597.555
1.73E+12,101784.71
1.73E+12,100145.16
1.73E+12,100477.68
1.73E+12,97651.63
1.73E+12,100881.984
1.73E+12,97393.4
1.73E+12,96893.54
1.73E+12,94408.625
1.73E+12,94119.31
1.73E+12,95391.48
1.73E+12,97536.38
1.73E+12,95750.11
