date,value
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,0
1.72957E+12,7909.3857
1.72957E+12,68486.766
1.72957E+12,64086.785
1.72957E+12,72103.01
1.72957E+12,63797.227
1.72957E+12,72101.86
1.72957E+12,61308.13
1.72957E+12,68572.51
1.72957E+12,65460.652
1.72957E+12,69363.21
1.72957E+12,61474.453
1.72957E+12,69118.54
1.72957E+12,60908.03
1.72957E+12,68795.44
1.72957E+12,60310.168
1.72957E+12,66526.984
1.72957E+12,62066.535
1.72957E+12,51390.074
1.72957E+12,187380.14
1.72957E+12,193747.1
1.72957E+12,177144.05
1.72957E+12,195344.5
1.72957E+12,181145.19
1.72957E+12,194887.56
1.72957E+12,177229.92
1.72957E+12,200227.95
1.72957E+12,176274.58
1.72957E+12,195809.34
1.72957E+12,184135.9
1.72957E+12,198638.5
1.72957E+12,181541.3
1.72957E+12,191821.69
1.72957E+12,180919.53
1.72957E+12,193706.95
1.72957E+12,185428
1.72957E+12,197814.94
1.72957E+12,179757.05
1.72957E+12,195631.36
1.72957E+12,179127.78
1.72957E+12,192731.58
1.72957E+12,186546.39
1.72957E+12,191063.14
1.72957E+12,183282.22
1.72957E+12,195326.9
1.72957E+12,185406.38
1.72957E+12,202657.38
1.72957E+12,222008.03
1.72957E+12,177580.33
1.72957E+12,215111.62
1.72957E+12,190360.33
1.72957E+12,185010.36
1.72957E+12,200348.98
1.72957E+12,188480.19
1.72957E+12,203298.25
1.72957E+12,241763.39
1.72957E+12,218958.69
1.72957E+12,236880.86
1.72957E+12,224611.45
1.72957E+12,234252.44
1.72957E+12,226070.86
1.72957E+12,237332.2
1.72957E+12,228066.08
1.72957E+12,234414.12
1.72957E+12,226033.25
1.72957E+12,240204.48
1.72957E+12,227355.83
1.72957E+12,236240.56
1.72957E+12,216553.58
1.72957E+12,236042.7
1.72957E+12,221672.56
1.72957E+12,234138.14
1.72957E+12,221667.62
1.72957E+12,235653.9
1.72957E+12,227956.75
1.72957E+12,240430.11
1.72957E+12,219358.7
1.72957E+12,238549.5
1.72957E+12,224679.78
1.72957E+12,232700.95
1.72957E+12,223020.45
1.72957E+12,233453.34
1.72957E+12,222579
1.72957E+12,231873.45
1.72957E+12,223238.67
1.72957E+12,237496.4
1.72957E+12,222685.5
1.72957E+12,233902.9
1.72957E+12,217339.11
1.72957E+12,229819.1
1.72957E+12,219850.28
1.72957E+12,238104.98
1.72957E+12,221655.06
1.72957E+12,236825.25
1.72957E+12,228545.72
1.72957E+12,236410.03
1.72957E+12,229377.92
1.72957E+12,240413.19
1.72957E+12,226921.58
1.72957E+12,246313.03
1.72957E+12,222680.22
1.72957E+12,243068.88
1.72957E+12,231425.44
1.72957E+12,244963.23
1.72957E+12,232314.67
1.72957E+12,244566.28
1.72957E+12,224119.36
1.72957E+12,243560.89
1.72957E+12,236603.8
1.72957E+12,243834.88
1.72957E+12,232092.62
1.72957E+12,250577.38
1.72957E+12,236698.14
1.72957E+12,250624.1
1.72957E+12,241448.95
1.72957E+12,253584.31
1.72957E+12,241275.14
1.72957E+12,253425.12
1.72957E+12,220855.67
1.72957E+12,238946.8
1.72957E+12,223043.23
1.72957E+12,239228.03
1.72957E+12,229169.1
1.72957E+12,239353.55
1.72957E+12,229782.98
1.72957E+12,245908.31
1.72957E+12,228587.06
1.72957E+12,245864.92
1.72957E+12,228596.12
1.72957E+12,242865.05
1.72957E+12,232534.83
1.72957E+12,222375.98
1.72957E+12,229708.69
1.72957E+12,218870.42
1.72957E+12,234113.77
1.72957E+12,227027.73
1.72957E+12,244516.34
1.72957E+12,222366.88
1.72957E+12,237253.22
1.72957E+12,220087.33
1.72957E+12,234254.95
1.72957E+12,240262.02
1.72957E+12,229916.73
1.72957E+12,239779.28
1.72957E+12,225595.08
1.72957E+12,233317.11
1.72957E+12,221517.47
1.72957E+12,238703.66
1.72957E+12,215190.38
1.72957E+12,230872.58
1.72957E+12,220487.98
1.72957E+12,203880.16
1.72957E+12,227933.77
1.72957E+12,218529.08
1.72957E+12,232805.08
1.72957E+12,220136.48
1.72957E+12,241357.39
1.72957E+12,224192.25
1.72957E+12,212834.48
1.72957E+12,237754.38
1.72957E+12,224845.48
1.72957E+12,234195.86
1.72957E+12,215345.61
1.72957E+12,196003.9
1.72957E+12,184139.42
1.72957E+12,211595.62
1.72957E+12,197969.48
1.72957E+12,207942.5
1.72957E+12,196636.06
1.72957E+12,206870.23
1.72957E+12,199646.11
1.72957E+12,211600.6
1.72957E+12,193481.95
1.72957E+12,204586.53
1.72957E+12,194145.8
1.72957E+12,204825.69
1.72957E+12,196140.58
1.72957E+12,207163.03
1.72957E+12,195322.42
1.72957E+12,204716.88
1.72957E+12,188445.17
1.72957E+12,194559.52
1.72957E+12,175919.03
1.72957E+12,197822.31
1.72957E+12,191351.88
1.72957E+12,184367.66
1.72957E+12,190623.27
1.72957E+12,182901.03
1.72957E+12,192895.69
1.72957E+12,180557.17
1.72957E+12,201725.64
1.72957E+12,186575.17
1.72957E+12,201639.94
1.72957E+12,180103.8
1.72957E+12,200909.33
1.72957E+12,181443.8
1.72957E+12,199192.95
1.72957E+12,183438.11
1.72957E+12,200622.88
1.72957E+12,183757.12
1.72957E+12,201618.92
1.72957E+12,190434.88
1.72957E+12,195952.75
1.72957E+12,191333.64
1.72957E+12,200517.14
1.72957E+12,185694.02
1.72957E+12,199453.3
1.72957E+12,205558.6
1.72957E+12,187678.5
1.72957E+12,205079.02
1.72957E+12,185772.28
1.72957E+12,196010.69
1.72957E+12,187164.06
1.72957E+12,198980.44
1.72957E+12,183397.97
1.72957E+12,201485.28
1.72957E+12,189910.06
1.72957E+12,199012.61
1.72957E+12,186895.25
1.72957E+12,205210.22
1.72957E+12,189703.33
1.72957E+12,197155.19
1.72957E+12,186471.61
1.72957E+12,198217.72
1.72957E+12,185914.58
1.72957E+12,200405.56
1.72957E+12,182840.45
1.72957E+12,200027.8
1.72957E+12,188025.4
1.72957E+12,195170.64
1.72957E+12,182108.73
1.72957E+12,196938.73
1.72957E+12,186999.61
1.72957E+12,199090.34
1.72957E+12,213864.67
1.72957E+12,201574.33
1.72957E+12,194806.55
1.72957E+12,209072.73
1.72957E+12,197059.25
1.72957E+12,208993.98
1.72957E+12,196302.98
1.72957E+12,211019.27
1.72957E+12,190509.94
1.72957E+12,204864.19
1.72957E+12,215416.77
1.72957E+12,197125.78
1.72957E+12,208196.39
1.72957E+12,186766.1
1.72957E+12,198635.4
1.72957E+12,217829.6
1.72957E+12,208843.31
1.72957E+12,225252.75
1.72957E+12,216121.16
1.72957E+12,228119
1.72957E+12,214032.38
1.72957E+12,221083.7
1.72957E+12,210480.66
1.72957E+12,229846.5
1.72957E+12,210459.6
1.72957E+12,221746.33
1.72957E+12,216572.45
1.72957E+12,205487.27
1.72957E+12,217998.92
1.72957E+12,198799.28
1.72957E+12,210103.92
1.72957E+12,200729.4
1.72957E+12,218877.05
1.72957E+12,211448.6
1.72957E+12,224280.16
1.72957E+12,208678.44
1.72957E+12,226537.1
1.72957E+12,211903.69
1.72957E+12,219635.45
1.72957E+12,208485.47
1.72957E+12,219123.97
1.72957E+12,202459.67
1.72957E+12,224037.11
1.72957E+12,216181.11
1.72957E+12,224907.45
1.72957E+12,210950.75
1.72957E+12,221673.73
1.72957E+12,210263.06
1.72957E+12,226270.11
1.72957E+12,202561.64
1.72957E+12,225327.81
1.72957E+12,208754.14
1.72957E+12,218409.4
1.72957E+12,226643.66
1.72957E+12,208495.2
1.72957E+12,219804.84
1.72957E+12,228008.83
1.72957E+12,216570.92
1.72957E+12,229386.78
1.72957E+12,219101.38
1.72957E+12,233874.66
1.72957E+12,221550.5
1.72957E+12,226098.69
1.72957E+12,217227.97
1.72957E+12,229605.55
1.72957E+12,218785.67
1.72957E+12,229633.66
1.72957E+12,208086.33
1.72957E+12,233283.89
1.72957E+12,214918.03
1.72957E+12,227953.95
1.72957E+12,220945.52
1.72957E+12,233749.72
1.72957E+12,213099.75
1.72957E+12,226384.62
1.72957E+12,209658.25
1.72957E+12,231605.86
1.72957E+12,211449.81
1.72957E+12,223270.92
1.72957E+12,211292.3
1.72957E+12,221841.55
1.72957E+12,213024.36
1.72957E+12,232935.88
1.72957E+12,220310.36
1.72957E+12,227597.34
1.72957E+12,213881.31
1.72957E+12,233241.67
1.72957E+12,217653.12
1.72957E+12,244909.8
1.72957E+12,222267.22
1.72957E+12,233023.14
1.72957E+12,207604
1.72957E+12,220650.5
1.72957E+12,208328.6
1.72957E+12,218209.06
1.72957E+12,201696.94
1.72957E+12,222078.84
1.72957E+12,211775.55
1.72957E+12,219615.12
1.72957E+12,214236.78
1.72957E+12,222776.14
1.72957E+12,198231.6
1.72957E+12,222035.53
1.72957E+12,213214.28
1.72957E+12,207595.27
1.72957E+12,230282.28
1.72957E+12,221877.02
1.72957E+12,248019.02
1.72957E+12,236744.56
1.72957E+12,249240.94
1.72957E+12,241594.64
1.72957E+12,232307.08
1.72957E+12,255251.23
1.72957E+12,239752.64
1.72957E+12,252240.6
1.72957E+12,263474.22
1.72957E+12,247910
1.72957E+12,260089.8
1.72957E+12,238549.14
1.72957E+12,258943.47
1.72957E+12,234193.25
1.72957E+12,247077.25
1.72957E+12,220806.62
1.72957E+12,191378.52
1.72957E+12,199205.77
1.72957E+12,179309.9
1.72957E+12,192430.4
1.72957E+12,177168.55
1.72957E+12,187638.83
1.72957E+12,174073.5
1.72957E+12,179726.67
1.72957E+12,165801.86
1.72957E+12,182369.03
1.72957E+12,169783.69
1.72957E+12,184691.28
1.72957E+12,167087
1.72957E+12,178686.78
1.72957E+12,158679.44
1.72957E+12,183195.45
1.72957E+12,176165.98
1.72957E+12,190148.6
1.72957E+12,174023.7
1.72957E+12,188327.97
1.72957E+12,172370.55
1.72957E+12,189260.33
1.72957E+12,173367.3
1.72957E+12,185363.36
1.72957E+12,173162.83
1.72957E+12,189911.02
1.72957E+12,174974.02
1.72957E+12,186534.55
1.72957E+12,177210.86
1.72957E+12,188549.19
1.72957E+12,174523.66
1.72957E+12,187955.84
1.72957E+12,172495.44
1.72957E+12,187526.55
1.72957E+12,179673.2
1.72957E+12,173552.19
1.72957E+12,184763.27
1.72957E+12,169179.64
1.72957E+12,184472.97
1.72957E+12,172163.31
1.72957E+12,182054.3
1.72957E+12,176044.97
1.72957E+12,165896.64
1.72957E+12,186931.55
1.72957E+12,169051.28
1.72957E+12,179281.64
1.72957E+12,174663.9
1.72957E+12,180376.55
1.72957E+12,185428.28
1.72957E+12,174958.48
1.72957E+12,184782.9
1.72957E+12,173995.45
1.72957E+12,190914
1.72957E+12,174807.78
1.72957E+12,186886.97
1.72957E+12,168756.75
1.72957E+12,187906.06
1.72957E+12,171680.67
1.72957E+12,180795.27
1.72957E+12,171416.39
1.72957E+12,177727.1
1.72957E+12,169279.66
1.72957E+12,181739.38
1.72957E+12,170781.52
1.72957E+12,177495.6
1.72957E+12,183437.9
1.72957E+12,173605.33
1.72957E+12,186369.88
1.72957E+12,170514.14
1.72957E+12,187785.45
1.72957E+12,172629.72
1.72957E+12,188857.88
1.72957E+12,176628.36
1.72957E+12,185492.52
1.72957E+12,170480.75
1.72957E+12,189821.83
1.72957E+12,179828.58
1.72957E+12,186499.05
1.72957E+12,169035.06
1.72957E+12,192438.2
1.72957E+12,169492.08
1.72957E+12,185556.16
1.72957E+12,175190.06
1.72957E+12,185838.7
1.72957E+12,173635.53
1.72957E+12,164403.83
1.72957E+12,184773.23
1.72957E+12,177522.5
1.72957E+12,193595.98
1.72957E+12,166743.56
1.72957E+12,183962.75
1.72957E+12,176279.73
1.72957E+12,186232.06
1.72957E+12,171917.89
1.72957E+12,184622.25
1.72957E+12,173371.03
1.72957E+12,188527.34
1.72957E+12,179990.19
1.72957E+12,190369
1.72957E+12,174866.19
1.72957E+12,183790.44
1.72957E+12,189299.92
1.72957E+12,174054.64
1.72957E+12,183293.58
1.72957E+12,172253.42
1.72957E+12,188167.66
1.72957E+12,177162.6
1.72957E+12,191685.66
1.72957E+12,170651.92
1.72957E+12,193474.45
1.72957E+12,173579.22
1.72957E+12,193875.19
1.72957E+12,182959.72
1.72957E+12,174947.6
1.72957E+12,188487.95
1.72957E+12,172624.34
1.72957E+12,186613.02
1.72957E+12,177555.6
1.72957E+12,167833.38
1.72957E+12,179223.53
1.72957E+12,170457.27
1.72957E+12,177807.98
1.72957E+12,163380.45
1.72957E+12,178081.48
1.72957E+12,160906.5
1.72957E+12,186091.27
1.72957E+12,168587.34
1.72957E+12,179039.31
1.72957E+12,155642.34
1.72957E+12,181825.28
1.72957E+12,153210.23
1.72957E+12,130023.43
1.72957E+12,147017.25
1.72957E+12,122615.516
1.72957E+12,131295.38
1.72957E+12,119747.41
1.72957E+12,132841.92
1.72957E+12,110254.65
1.72957E+12,127385.94
1.72957E+12,117045.484
1.72957E+12,133718.31
1.72957E+12,119018.92
1.72957E+12,127370.234
1.72957E+12,113469.664
1.72957E+12,132142.61
1.72957E+12,108609.41
1.72957E+12,135250.03
1.72957E+12,109656.16
1.72957E+12,135956.75
1.72957E+12,119022.39
1.72957E+12,131849.9
1.72957E+12,113976
1.72957E+12,132866.64
1.72957E+12,121510.97
1.72957E+12,129067.1
1.72957E+12,119916.18
1.72957E+12,131131.42
1.72957E+12,116576.28
1.72957E+12,134276.12
1.72957E+12,106069.695
1.72957E+12,137411.55
1.72957E+12,125386.69
1.72957E+12,116015.47
1.72957E+12,125099.2
1.72957E+12,116143.09
1.72956E+12,133186.94
1.72956E+12,115914.83
1.72956E+12,128786.98
1.72956E+12,114143.67
1.72956E+12,122726.35
1.72956E+12,111466.5
1.72956E+12,130147.23
1.72956E+12,116157.88
1.72956E+12,126692.61
1.72956E+12,116253.45
1.72956E+12,137249.83
1.72956E+12,112704.516
1.72956E+12,129486.016
1.72956E+12,125562
1.72956E+12,118031.914
1.72956E+12,98602.25
1.72956E+12,76905.95
1.72956E+12,97592.36
1.72956E+12,147454.42
1.72956E+12,136467.55
1.72956E+12,161484.44
1.72956E+12,180334.12
1.72956E+12,168666.44
1.72956E+12,185379.9
1.72956E+12,172435.19
1.72956E+12,183083.17
1.72956E+12,161251.73
1.72956E+12,180574.9
1.72956E+12,167378.33
1.72956E+12,180262.7
1.72956E+12,161476.81
1.72956E+12,174138.39
1.72956E+12,165638.06
1.72956E+12,180467.53
1.72956E+12,160663.86
1.72956E+12,182021.31
1.72956E+12,167268.47
1.72956E+12,180979.52
1.72956E+12,166129.39
1.72956E+12,182291.19
1.72956E+12,170707.89
1.72956E+12,184060.17
1.72956E+12,172515.17
1.72956E+12,187425.08
1.72956E+12,166366.1
1.72956E+12,180829.7
1.72956E+12,167010.08
1.72956E+12,188092.81
1.72956E+12,173747.92
1.72956E+12,183687.42
1.72956E+12,167675.45
1.72956E+12,182999.39
1.72956E+12,174088.67
1.72956E+12,182409.11
1.72956E+12,162605.22
1.72956E+12,184848.31
1.72956E+12,174284.55
1.72956E+12,183377.17
1.72956E+12,171814.52
1.72956E+12,189508.98
1.72956E+12,175966.47
1.72956E+12,183749.64
1.72956E+12,172285.34
1.72956E+12,183531.2
1.72956E+12,169380.06
1.72956E+12,181522.62
1.72956E+12,170708.8
1.72956E+12,180038.1
1.72956E+12,169519.89
1.72956E+12,185603.9
1.72956E+12,169335.42
1.72956E+12,185218.05
1.72956E+12,172249.4
1.72956E+12,162588.06
1.72956E+12,180670.42
1.72956E+12,172181.7
1.72956E+12,183727.34
1.72956E+12,160785.64
1.72956E+12,180320.98
1.72956E+12,170246.48
1.72956E+12,190282.38
1.72956E+12,171302.39
1.72956E+12,180418.5
1.72956E+12,169183.08
1.72956E+12,181035.6
1.72956E+12,165798.6
1.72956E+12,183115.1
1.72956E+12,172180.42
1.72956E+12,181843.48
1.72956E+12,171587.02
1.72956E+12,181347.28
1.72956E+12,169749.36
1.72956E+12,178590.34
1.72956E+12,169290.23
1.72956E+12,179701.39
1.72956E+12,167308.03
1.72956E+12,173266.42
1.72956E+12,160901.06
1.72956E+12,180244.47
1.72956E+12,168106.27
1.72956E+12,184186.6
1.72956E+12,175102.92
1.72956E+12,184439.58
1.72956E+12,172953.73
1.72956E+12,188847.81
1.72956E+12,171665.61
1.72956E+12,187359.9
1.72956E+12,172189.73
1.72956E+12,181561.52
1.72956E+12,175746.47
1.72956E+12,185362.48
1.72956E+12,171987.84
1.72956E+12,189651.12
1.72956E+12,177102.38
1.72956E+12,188326.17
1.72956E+12,180439.19
1.72956E+12,161005.69
1.72956E+12,192233.28
1.72956E+12,172610.33
1.72956E+12,186706.12
1.72956E+12,171709.7
1.72956E+12,187037.69
1.72956E+12,175072.36
1.72956E+12,193214.69
1.72956E+12,167326.61
1.72956E+12,188888.53
1.72956E+12,168679.8
1.72956E+12,193721.6
1.72956E+12,178572.81
1.72956E+12,168932.73
1.72956E+12,186611.03
1.72956E+12,167282.94
1.72956E+12,192560.42
1.72956E+12,175165.53
1.72956E+12,184182.11
1.72956E+12,173656.78
1.72956E+12,191715.72
1.72956E+12,178973.95
1.72956E+12,168211.78
1.72956E+12,187451.77
1.72956E+12,178858.77
1.72956E+12,190028.62
1.72956E+12,180268.12
1.72956E+12,186968.92
1.72956E+12,179056.73
1.72956E+12,184251.36
1.72956E+12,191791.83
1.72956E+12,176872.33
1.72956E+12,188063.92
1.72956E+12,192803.25
1.72956E+12,179755.98
1.72956E+12,170045.03
1.72956E+12,191659.27
1.72956E+12,184112.73
1.72956E+12,193748.14
1.72956E+12,173232.95
1.72956E+12,198535.39
1.72956E+12,184801.66
1.72956E+12,178275.42
1.72956E+12,188163.94
1.72956E+12,177327.88
1.72956E+12,202433.4
1.72956E+12,180760
1.72956E+12,190533.77
1.72956E+12,175703.16
1.72956E+12,197148.86
1.72956E+12,176344.62
1.72956E+12,197427.5
1.72956E+12,171402.38
1.72956E+12,197274.88
1.72956E+12,179076.86
1.72956E+12,189007.34
1.72956E+12,170726.52
1.72956E+12,148213.08
1.72956E+12,127046.58
1.72956E+12,135629.66
1.72956E+12,113113.71
1.72956E+12,124607.5
1.72956E+12,109378.54
1.72956E+12,126425.78
1.72956E+12,107510.836
1.72956E+12,126478.55
1.72956E+12,116957.47
1.72956E+12,127694.32
1.72956E+12,119004.45
1.72956E+12,129671.81
1.72956E+12,104908.36
1.72956E+12,119699.06
1.72956E+12,108715.414
1.72956E+12,115565.38
1.72956E+12,102440.62
1.72956E+12,130653.43
1.72956E+12,103453.06
1.72956E+12,113899.37
1.72956E+12,99359.914
1.72956E+12,120139.41
1.72956E+12,129567.53
1.72956E+12,117374.26
1.72956E+12,125857.53
1.72956E+12,108824.94
1.72956E+12,130339.79
1.72956E+12,110417.945
1.72956E+12,131698.58
1.72956E+12,109956.195
1.72956E+12,130028.47
1.72956E+12,109620.445
1.72956E+12,125740.41
1.72956E+12,113304.33
1.72956E+12,127805.11
1.72956E+12,117134.34
1.72956E+12,129335.766
1.72956E+12,138020.44
1.72956E+12,117568.54
1.72956E+12,130747.89
1.72956E+12,116993.82
1.72956E+12,106322.87
1.72956E+12,126832.91
1.72956E+12,90531.4
1.72956E+12,72048.37
1.72956E+12,172563.05
1.72956E+12,189053.98
1.72956E+12,179998.58
1.72956E+12,188841.48
1.72956E+12,182841.14
1.72956E+12,195406.52
1.72956E+12,175664.1
1.72956E+12,197488.8
1.72956E+12,187050.72
1.72956E+12,196593.45
1.72956E+12,187208.97
1.72956E+12,200779.95
1.72956E+12,186921.1
1.72956E+12,197553.72
1.72956E+12,185488.17
1.72956E+12,196735.3
1.72956E+12,182886.05
1.72956E+12,192149.56
1.72956E+12,184788.11
1.72956E+12,200725.95
1.72956E+12,180783.47
1.72956E+12,193963.45
1.72956E+12,187748.7
1.72956E+12,196986.88
1.72956E+12,185371.17
1.72956E+12,196798.47
1.72956E+12,189263.44
1.72956E+12,177991.56
1.72956E+12,197461.34
1.72956E+12,178803.23
1.72956E+12,197878.58
1.72956E+12,187053.55
1.72956E+12,195450.53
1.72956E+12,187981.8
1.72956E+12,201426.61
1.72956E+12,189833.03
1.72956E+12,178949.38
1.72956E+12,202493.77
1.72956E+12,187654.27
1.72956E+12,196719.9
1.72956E+12,183444.62
1.72956E+12,199247.28
1.72956E+12,189395.16
1.72956E+12,196725.31
1.72956E+12,176663.62
1.72956E+12,192324.38
1.72956E+12,178886.48
1.72956E+12,195017.44
1.72956E+12,181708.95
1.72956E+12,194089.3
1.72956E+12,178585.84
1.72956E+12,195289.89
1.72956E+12,174613.03
1.72956E+12,197679.75
1.72956E+12,180093.66
1.72956E+12,196836.55
1.72956E+12,180483.64
1.72956E+12,188525.55
1.72956E+12,180085
1.72956E+12,193731.47
1.72956E+12,177646.88
1.72956E+12,195867.66
1.72956E+12,183237.84
1.72956E+12,197833.53
1.72956E+12,175635.36
1.72956E+12,192087.42
1.72956E+12,184081.73
1.72956E+12,196618.03
1.72956E+12,184177.2
1.72956E+12,204298.45
1.72956E+12,187435
1.72956E+12,196781.22
1.72956E+12,184331.47
1.72956E+12,195628.89
1.72956E+12,176981.4
1.72956E+12,198874.38
1.72956E+12,184872.14
1.72956E+12,197789.8
1.72956E+12,183195.38
1.72956E+12,197894.64
1.72956E+12,185529.14
1.72956E+12,199506.72
1.72956E+12,182502.44
1.72956E+12,198409.55
1.72956E+12,183925.78
1.72956E+12,195022.16
1.72956E+12,179182.36
1.72956E+12,198071.08
1.72956E+12,182270.83
1.72956E+12,192426.62
1.72956E+12,179735.75
1.72956E+12,197798.31
1.72956E+12,183944.36
1.72956E+12,199874.8
1.72956E+12,188909.92
1.72956E+12,181499.84
1.72956E+12,199106.11
1.72956E+12,185763.16
1.72956E+12,196465.39
1.72956E+12,182815.66
1.72956E+12,197477.5
1.72956E+12,178114
1.72956E+12,201058.86
1.72956E+12,186504.97
1.72956E+12,200727.77
1.72956E+12,181598.62
1.72956E+12,200744.42
1.72956E+12,185250.97
1.72956E+12,178527.55
1.72956E+12,194509.06
1.72956E+12,180508.44
