date,F1,F2,F3,F4,F5,OT
2020/1/28 1:00,0.264423077,0.254385965,0.592948718,0.222222222,0.312,0.232654185
2020/1/28 2:00,0.403846154,0.210526316,0.701923077,0.240740741,0.284,0.200165198
2020/1/28 3:00,0.269230769,0.210526316,0.650641026,0.203703704,0.26,0.165748899
2020/1/28 4:00,0.259615385,0.184210526,0.689102564,0.222222222,0.316,0.22219163
2020/1/28 5:00,0.259615385,0.122807018,0.634615385,0.222222222,0.28,0.18777533
2020/1/28 6:00,0.336538462,0.114035088,0.75,0.222222222,0.32,0.219713656
2020/1/28 7:00,0.21474359,0.216374269,0.608974359,0.185185185,0.184,0.118024963
2020/1/28 8:00,0.182692308,0.192982456,0.628205128,0.148148148,0.176,0.114537445
2020/1/28 9:00,0.235576923,0.114035088,0.673076923,0.185185185,0.276,0.181718062
2020/1/28 10:00,0.25,0.128654971,0.705128205,0.234567901,0.274666667,0.187591777
2020/1/28 11:00,0.201923077,0.184210526,0.637820513,0.185185185,0.208,0.139317181
2020/1/28 12:00,0.192307692,0.157894737,0.666666667,0.185185185,0.228,0.161894273
2020/1/28 13:00,0.168269231,0.184210526,0.592948718,0.185185185,0.192,0.13215859
2020/1/28 14:00,0.192307692,0.286549708,0.551282051,0.148148148,0.154666667,0.104809104
2020/1/28 15:00,0.211538462,0.192982456,0.58974359,0.185185185,0.208,0.151156388
2020/1/28 16:00,0.153846154,0.324561404,0.480769231,0.148148148,0.132,0.079845815
2020/1/28 17:00,0.182692308,0.298245614,0.53525641,0.185185185,0.16,0.116740088
2020/1/28 18:00,0.182692308,0.271929825,0.551282051,0.185185185,0.16,0.110407489
2020/1/28 19:00,0.177884615,0.228070175,0.564102564,0.166666667,0.184,0.126651982
2020/1/28 20:00,0.173076923,0.298245614,0.576923077,0.148148148,0.168,0.119493392
2020/1/28 21:00,0.197115385,0.210526316,0.647435897,0.203703704,0.2,0.13904185
2020/1/28 22:00,0.298076923,0.18128655,0.623931624,0.234567901,0.325333333,0.250367107
2020/1/28 23:00,0.240384615,0.201754386,0.625,0.222222222,0.272,0.182544053
2020/1/29 0:00,0.269230769,0.175438596,0.548076923,0.166666667,0.28,0.195484581
2020/1/29 1:00,0.230769231,0.236842105,0.608974359,0.185185185,0.224,0.150881057
2020/1/29 2:00,0.221153846,0.192982456,0.602564103,0.222222222,0.256,0.178414097
2020/1/29 3:00,0.272435897,0.210526316,0.611111111,0.197530864,0.274666667,0.199889868
2020/1/29 4:00,0.256410256,0.198830409,0.604700855,0.160493827,0.269333333,0.181718062
2020/1/29 5:00,0.235576923,0.192982456,0.631410256,0.222222222,0.268,0.188876652
2020/1/29 6:00,0.254807692,0.157894737,0.644230769,0.203703704,0.292,0.198788546
2020/1/29 7:00,0.240384615,0.184210526,0.644230769,0.203703704,0.276,0.185022026
2020/1/29 8:00,0.221153846,0.298245614,0.608974359,0.185185185,0.2,0.128854626
2020/1/29 9:00,0.221153846,0.254385965,0.551282051,0.148148148,0.176,0.106828194
2020/1/29 10:00,0.195512821,0.192982456,0.508547009,0.135802469,0.168,0.104992658
2020/1/29 11:00,0.225961538,0.228070175,0.532051282,0.148148148,0.144,0.085903084
2020/1/29 12:00,0.246634615,0.233333333,0.542307692,0.155555556,0.1696,0.111674009
2020/1/29 13:00,0.267307692,0.238596491,0.552564103,0.162962963,0.1952,0.137444934
2020/1/29 14:00,0.298076923,0.140350877,0.567307692,0.203703704,0.316,0.239262115
2020/1/29 15:00,0.378205128,0.140350877,0.632478632,0.185185185,0.328,0.243575624
2020/1/29 16:00,0.288461538,0.210526316,0.673076923,0.148148148,0.208,0.150330396
2020/1/29 17:00,0.240384615,0.192982456,0.628205128,0.148148148,0.212,0.140143172
2020/1/29 18:00,0.278846154,0.169590643,0.64957265,0.148148148,0.178666667,0.112701909
2020/1/29 19:00,0.293269231,0.166666667,0.653846154,0.166666667,0.208,0.146200441
2020/1/29 20:00,0.283653846,0.166666667,0.641025641,0.185185185,0.204,0.131057269
2020/1/29 21:00,0.25,0.184210526,0.628205128,0.12962963,0.192,0.114537445
2020/1/29 22:00,0.288461538,0.122807018,0.615384615,0.185185185,0.24,0.171806167
2020/1/29 23:00,0.314102564,0.122807018,0.664529915,0.185185185,0.24,0.156204112
2020/1/30 0:00,0.283653846,0.122807018,0.695512821,0.166666667,0.216,0.125825991
2020/1/30 1:00,0.274038462,0.192982456,0.618589744,0.148148148,0.18,0.119493392
2020/1/30 2:00,0.275641026,0.222222222,0.66025641,0.148148148,0.138666667,0.070668135
2020/1/30 3:00,0.306089744,0.178362573,0.679487179,0.160493827,0.204,0.120870044
2020/1/30 4:00,0.336538462,0.134502924,0.698717949,0.172839506,0.269333333,0.171071953
2020/1/30 5:00,0.254807692,0.114035088,0.666666667,0.148148148,0.252,0.158314978
2020/1/30 6:00,0.365384615,0.122807018,0.769230769,0.203703704,0.32,0.20842511
2020/1/30 7:00,0.495192308,0.122807018,0.759615385,0.185185185,0.328,0.224669604
2020/1/30 8:00,0.538461538,0.105263158,0.78525641,0.259259259,0.416,0.295154185
2020/1/30 9:00,0.567307692,0.087719298,0.807692308,0.222222222,0.44,0.324339207
2020/1/30 10:00,0.455128205,0.187134503,0.694444444,0.197530864,0.341333333,0.262665198
2020/1/30 11:00,0.514423077,0.122807018,0.71474359,0.222222222,0.384,0.294052863
2020/1/30 12:00,0.326923077,0.157894737,0.673076923,0.185185185,0.336,0.244493392
2020/1/30 13:00,0.426282051,0.140350877,0.666666667,0.197530864,0.322666667,0.229625551
2020/1/30 14:00,0.413461538,0.228070175,0.666666667,0.185185185,0.236,0.171806167
2020/1/30 15:00,0.221153846,0.307017544,0.551282051,0.148148148,0.2,0.143997797
2020/1/30 16:00,0.211538462,0.298245614,0.509615385,0.12962963,0.176,0.136288546
2020/1/30 17:00,0.307692308,0.157894737,0.689102564,0.185185185,0.28,0.209251101
2020/1/30 18:00,0.365384615,0.175438596,0.612179487,0.203703704,0.28,0.225770925
2020/1/30 19:00,0.3125,0.184210526,0.637820513,0.203703704,0.26,0.193557269
2020/1/30 20:00,0.288461538,0.184210526,0.66025641,0.166666667,0.28,0.205121145
2020/1/30 21:00,0.278846154,0.210526316,0.596153846,0.166666667,0.236,0.171806167
2020/1/30 22:00,0.272435897,0.222222222,0.604700855,0.172839506,0.250666667,0.184471366
2020/1/30 23:00,0.269230769,0.236842105,0.570512821,0.148148148,0.2,0.145099119
2020/1/31 0:00,0.278846154,0.210526316,0.538461538,0.148148148,0.2,0.139317181
2020/1/31 1:00,0.302884615,0.192982456,0.583333333,0.166666667,0.236,0.176762115
2020/1/31 2:00,0.427884615,0.184210526,0.637820513,0.185185185,0.28,0.197962555
2020/1/31 3:00,0.1875,0.552631579,0.358974359,0.12962963,0.072,0.045980176
2020/1/31 4:00,0.243589744,0.175438596,0.581196581,0.12345679,0.210666667,0.128120411
2020/1/31 5:00,0.278846154,0.210526316,0.583333333,0.185185185,0.248,0.169328194
2020/1/31 6:00,0.269230769,0.245614035,0.573717949,0.185185185,0.22,0.150605727
2020/1/31 7:00,0.262820513,0.198830409,0.572649573,0.172839506,0.189333333,0.107929515
2020/1/31 8:00,0.375,0.157894737,0.679487179,0.185185185,0.224,0.115638767
2020/1/31 9:00,0.3125,0.175438596,0.647435897,0.185185185,0.244,0.151707048
2020/1/31 10:00,0.350961538,0.122807018,0.756410256,0.203703704,0.28,0.165473568
2020/1/31 11:00,0.485576923,0.140350877,0.644230769,0.185185185,0.292,0.198788546
2020/1/31 12:00,0.442307692,0.052631579,0.782051282,0.259259259,0.392,0.261013216
2020/1/31 13:00,0.541666667,0.093567251,0.741452991,0.197530864,0.362666667,0.266519824
2020/1/31 14:00,0.644230769,0.105263158,0.762820513,0.222222222,0.424,0.351321586
2020/1/31 15:00,0.506410256,0.157894737,0.715811966,0.234567901,0.290666667,0.195484581
2020/1/31 16:00,0.490384615,0.035087719,0.794871795,0.259259259,0.44,0.288546256
2020/1/31 17:00,0.495192308,0.140350877,0.663461538,0.222222222,0.32,0.245594714
2020/1/31 18:00,0.403846154,0.122807018,0.692307692,0.185185185,0.304,0.207599119
2020/1/31 19:00,0.259615385,0.219298246,0.554487179,0.148148148,0.216,0.149229075
2020/1/31 20:00,0.423076923,0.16374269,0.694444444,0.197530864,0.285333333,0.205763583
2020/1/31 21:00,0.572115385,0.140350877,0.689102564,0.203703704,0.352,0.294603524
2020/1/31 22:00,0.576923077,0.122807018,0.711538462,0.148148148,0.392,0.332599119
2020/1/31 23:00,0.46474359,0.111111111,0.732905983,0.222222222,0.357333333,0.284875184
2020/2/1 0:00,0.451923077,0.122807018,0.769230769,0.259259259,0.304,0.217511013
2020/2/1 1:00,0.471153846,0.149122807,0.753205128,0.203703704,0.304,0.211453744
2020/2/1 2:00,0.543269231,0.175438596,0.685897436,0.203703704,0.28,0.209251101
2020/2/1 3:00,0.394230769,0.093567251,0.677350427,0.222222222,0.288,0.200256975
2020/2/1 4:00,0.451923077,0.122807018,0.737179487,0.222222222,0.304,0.211453744
2020/2/1 5:00,0.612179487,0.093567251,0.826923077,0.24691358,0.397333333,0.2780837
2020/2/1 6:00,0.581730769,0.114035088,0.711538462,0.222222222,0.368,0.278359031
2020/2/1 7:00,0.586538462,0.105263158,0.698717949,0.222222222,0.304,0.22907489
2020/2/1 8:00,0.413461538,0.087719298,0.724358974,0.222222222,0.368,0.264317181
2020/2/1 9:00,0.4375,0.157894737,0.727564103,0.203703704,0.26,0.173182819
2020/2/1 10:00,0.346153846,0.134502924,0.705128205,0.222222222,0.253333333,0.162444934
2020/2/1 11:00,0.384615385,0.134502924,0.634615385,0.209876543,0.266666667,0.178230543
2020/2/1 12:00,0.269230769,0.157894737,0.576923077,0.148148148,0.192,0.107929515
2020/2/1 13:00,0.379807692,0.157894737,0.621794872,0.185185185,0.264,0.183920705
2020/2/1 14:00,0.341346154,0.131578947,0.673076923,0.166666667,0.288,0.189151982
2020/2/1 15:00,0.423076923,0.128654971,0.685897436,0.172839506,0.290666667,0.202459618
2020/2/1 16:00,0.346153846,0.122807018,0.583333333,0.148148148,0.256,0.163546256
2020/2/1 17:00,0.283653846,0.131578947,0.544871795,0.148148148,0.216,0.132709251
2020/2/1 18:00,0.211538462,0.210526316,0.451923077,0.166666667,0.152,0.077643172
2020/2/1 19:00,0.283653846,0.149122807,0.528846154,0.185185185,0.164,0.085077093
2020/2/1 20:00,0.423076923,0.157894737,0.685897436,0.259259259,0.248,0.143171806
2020/2/1 21:00,0.458333333,0.152046784,0.611111111,0.185185185,0.237333333,0.144273128
2020/2/1 22:00,0.346153846,0.157894737,0.605769231,0.166666667,0.196,0.119493392
2020/2/1 23:00,0.304487179,0.18128655,0.52991453,0.148148148,0.144,0.074339207
2020/2/2 0:00,0.264423077,0.149122807,0.583333333,0.12962963,0.16,0.099394273
2020/2/2 1:00,0.307692308,0.210526316,0.586538462,0.166666667,0.16,0.098843612
2020/2/2 2:00,0.274038462,0.184210526,0.544871795,0.12962963,0.188,0.123623348
2020/2/2 3:00,0.293269231,0.192982456,0.615384615,0.185185185,0.2,0.122246696
2020/2/2 4:00,0.225961538,0.236842105,0.506410256,0.148148148,0.172,0.133810573
2020/2/2 5:00,0.317307692,0.280701754,0.557692308,0.185185185,0.208,0.158039648
2020/2/2 6:00,0.25,0.175438596,0.538461538,0.12962963,0.192,0.137940529
2020/2/2 7:00,0.275641026,0.204678363,0.604700855,0.185185185,0.258666667,0.197136564
2020/2/2 8:00,0.538461538,0.105263158,0.737179487,0.222222222,0.4,0.300660793
2020/2/2 9:00,0.293269231,0.219298246,0.596153846,0.240740741,0.248,0.181993392
2020/2/2 10:00,0.375,0.254385965,0.583333333,0.222222222,0.224,0.18061674
2020/2/2 11:00,0.274038462,0.236842105,0.612179487,0.166666667,0.208,0.183920705
2020/2/2 12:00,0.427884615,0.254385965,0.596153846,0.222222222,0.272,0.226872247
2020/2/2 13:00,0.346153846,0.184210526,0.596153846,0.203703704,0.292,0.218061674
2020/2/2 14:00,0.259615385,0.219298246,0.58974359,0.222222222,0.236,0.175660793
2020/2/2 15:00,0.341346154,0.210526316,0.641025641,0.222222222,0.26,0.206222467
2020/2/2 16:00,0.480769231,0.228070175,0.615384615,0.222222222,0.308,0.259911894
2020/2/2 17:00,0.375,0.192982456,0.647435897,0.240740741,0.3,0.21503304
2020/2/2 18:00,0.413461538,0.140350877,0.743589744,0.259259259,0.328,0.233480176
2020/2/2 19:00,0.294871795,0.157894737,0.621794872,0.197530864,0.242666667,0.174743025
2020/2/2 20:00,0.394230769,0.134502924,0.636752137,0.209876543,0.309333333,0.22907489
2020/2/2 21:00,0.413461538,0.157894737,0.721153846,0.203703704,0.276,0.205396476
2020/2/2 22:00,0.302884615,0.210526316,0.573717949,0.166666667,0.204,0.143722467
2020/2/2 23:00,0.288461538,0.140350877,0.612179487,0.148148148,0.248,0.189427313
2020/2/3 0:00,0.514423077,0.166666667,0.698717949,0.203703704,0.336,0.254680617
2020/2/3 1:00,0.298076923,0.192982456,0.666666667,0.185185185,0.268,0.195209251
2020/2/3 2:00,0.278846154,0.201754386,0.625,0.12962963,0.228,0.178689427
2020/2/3 3:00,0.288461538,0.236842105,0.621794872,0.148148148,0.16,0.10435022
2020/2/3 4:00,0.346153846,0.16374269,0.668803419,0.172839506,0.232,0.160242291
2020/2/3 5:00,0.259615385,0.157894737,0.647435897,0.148148148,0.272,0.183370044
2020/2/3 6:00,0.278846154,0.128654971,0.662393162,0.12345679,0.288,0.217694567
2020/2/3 7:00,0.298076923,0.184210526,0.605769231,0.12962963,0.244,0.188050661
2020/2/3 8:00,0.350961538,0.131578947,0.650641026,0.148148148,0.3,0.219713656
2020/2/3 9:00,0.370192308,0.201754386,0.615384615,0.166666667,0.264,0.184746696
2020/2/3 10:00,0.3125,0.210526316,0.650641026,0.148148148,0.208,0.156938326
2020/2/3 11:00,0.399038462,0.157894737,0.592948718,0.12962963,0.284,0.217786344
2020/2/3 12:00,0.352564103,0.169590643,0.638888889,0.148148148,0.250666667,0.191262849
2020/2/3 13:00,0.394230769,0.245614035,0.647435897,0.148148148,0.216,0.183370044
2020/2/3 14:00,0.346153846,0.184210526,0.663461538,0.185185185,0.224,0.166299559
2020/2/3 15:00,0.323717949,0.198830409,0.591880342,0.12345679,0.210666667,0.142254038
2020/2/3 16:00,0.3125,0.122807018,0.631410256,0.148148148,0.16,0.094438326
2020/2/3 17:00,0.307692308,0.192982456,0.538461538,0.148148148,0.144,0.089757709
2020/2/3 18:00,0.307692308,0.149122807,0.669871795,0.166666667,0.208,0.139592511
2020/2/3 19:00,0.375,0.201754386,0.685897436,0.185185185,0.192,0.125825991
2020/2/3 20:00,0.426282051,0.16374269,0.698717949,0.185185185,0.242666667,0.160058737
2020/2/3 21:00,0.379807692,0.122807018,0.717948718,0.222222222,0.292,0.209251101
2020/2/3 22:00,0.466346154,0.157894737,0.814102564,0.259259259,0.296,0.217786344
2020/2/3 23:00,0.423076923,0.157894737,0.782051282,0.259259259,0.264,0.198237885
2020/2/4 0:00,0.495192308,0.135964912,0.727564103,0.231481481,0.338,0.274504405
2020/2/4 1:00,0.403846154,0.087719298,0.75,0.222222222,0.32,0.216960352
2020/2/4 2:00,0.288461538,0.192982456,0.705128205,0.148148148,0.216,0.136563877
2020/2/4 3:00,0.379807692,0.175438596,0.730769231,0.203703704,0.256,0.167125551
2020/2/4 4:00,0.355769231,0.122807018,0.769230769,0.148148148,0.296,0.188876652
2020/2/4 5:00,0.301282051,0.169590643,0.705128205,0.148148148,0.226666667,0.163179148
2020/2/4 6:00,0.352564103,0.14619883,0.717948718,0.172839506,0.250666667,0.176945668
2020/2/4 7:00,0.634615385,0.114035088,0.875,0.240740741,0.376,0.30589207
2020/2/4 8:00,0.673076923,0.122807018,0.884615385,0.222222222,0.416,0.343061674
2020/2/4 9:00,0.663461538,0.131578947,0.842948718,0.296296296,0.4,0.355451542
2020/2/4 10:00,0.591346154,0.149122807,0.830128205,0.277777778,0.388,0.345539648
2020/2/4 11:00,0.586538462,0.192982456,0.826923077,0.222222222,0.296,0.26376652
2020/2/4 12:00,0.355769231,0.157894737,0.772435897,0.240740741,0.284,0.218337004
2020/2/4 13:00,0.301282051,0.16374269,0.724358974,0.222222222,0.248,0.203377386
2020/2/4 14:00,0.298076923,0.105263158,0.762820513,0.203703704,0.228,0.157213656
2020/2/4 15:00,0.269230769,0.166666667,0.782051282,0.203703704,0.22,0.175660793
2020/2/4 16:00,0.408653846,0.175438596,0.775641026,0.222222222,0.216,0.160792952
2020/2/4 17:00,0.326923077,0.175438596,0.685897436,0.185185185,0.228,0.161343612
2020/2/4 18:00,0.360576923,0.157894737,0.762820513,0.203703704,0.22,0.160242291
2020/2/4 19:00,0.346153846,0.122807018,0.801282051,0.222222222,0.216,0.155286344
2020/2/4 20:00,0.591346154,0.175438596,0.858974359,0.259259259,0.324,0.272301762
2020/2/4 21:00,0.323717949,0.140350877,0.852564103,0.234567901,0.269333333,0.203928047
2020/2/4 22:00,0.365384615,0.140350877,0.842948718,0.259259259,0.312,0.262665198
2020/2/4 23:00,0.427884615,0.175438596,0.769230769,0.240740741,0.268,0.220814978
2020/2/5 0:00,0.432692308,0.157894737,0.83974359,0.296296296,0.248,0.191079295
2020/2/5 1:00,0.471153846,0.175438596,0.897435897,0.333333333,0.256,0.192180617
2020/2/5 2:00,0.278846154,0.228070175,0.754273504,0.197530864,0.165333333,0.134911894
2020/2/5 3:00,0.355769231,0.271929825,0.650641026,0.185185185,0.204,0.161343612
2020/2/5 4:00,0.442307692,0.222222222,0.664529915,0.160493827,0.208,0.153450808
2020/2/5 5:00,0.461538462,0.166666667,0.730769231,0.203703704,0.244,0.18089207
2020/2/5 6:00,0.288461538,0.140350877,0.788461538,0.222222222,0.176,0.115638767
2020/2/5 7:00,0.439102564,0.14619883,0.863247863,0.197530864,0.28,0.204845815
2020/2/5 8:00,0.394230769,0.149122807,0.801282051,0.203703704,0.232,0.186949339
2020/2/5 9:00,0.447115385,0.228070175,0.679487179,0.203703704,0.216,0.158314978
2020/2/5 10:00,0.341346154,0.254385965,0.637820513,0.166666667,0.184,0.141244493
2020/2/5 11:00,0.307692308,0.192982456,0.71474359,0.148148148,0.188,0.15996696
2020/2/5 12:00,0.370192308,0.157894737,0.743589744,0.148148148,0.22,0.18089207
2020/2/5 13:00,0.378205128,0.122807018,0.844017094,0.185185185,0.245333333,0.178414097
2020/2/5 14:00,0.336538462,0.122807018,0.730769231,0.166666667,0.22,0.170154185
2020/2/5 15:00,0.341346154,0.201754386,0.666666667,0.12962963,0.184,0.150330396
2020/2/5 16:00,0.28525641,0.216374269,0.617521368,0.111111111,0.152,0.111417034
2020/2/5 17:00,0.307692308,0.245614035,0.673076923,0.111111111,0.184,0.156938326
2020/2/5 18:00,0.278846154,0.201754386,0.625,0.12962963,0.184,0.156662996
2020/2/5 19:00,0.307692308,0.149122807,0.669871795,0.12962963,0.208,0.162995595
2020/2/5 20:00,0.246794872,0.192982456,0.662393162,0.086419753,0.189333333,0.143538913
2020/2/5 21:00,0.365384615,0.263157895,0.679487179,0.111111111,0.2,0.168502203
2020/2/5 22:00,0.471153846,0.219298246,0.71474359,0.148148148,0.228,0.195484581
2020/2/5 23:00,0.293269231,0.201754386,0.669871795,0.12962963,0.188,0.139867841
2020/2/6 0:00,0.326923077,0.192982456,0.666666667,0.148148148,0.208,0.15969163
2020/2/6 1:00,0.278846154,0.251461988,0.681623932,0.12345679,0.181333333,0.160976505
2020/2/6 2:00,0.286057692,0.226608187,0.686965812,0.12654321,0.206666667,0.17974486
2020/2/6 3:00,0.293269231,0.201754386,0.692307692,0.12962963,0.232,0.198513216
2020/2/6 4:00,0.271634615,0.245614035,0.628205128,0.101851852,0.2,0.182957048
2020/2/6 5:00,0.269230769,0.245614035,0.692307692,0.111111111,0.208,0.169052863
2020/2/6 6:00,0.278846154,0.228070175,0.676282051,0.12962963,0.196,0.164372247
2020/2/6 7:00,0.298076923,0.228070175,0.669871795,0.12962963,0.212,0.184471366
2020/2/6 8:00,0.269230769,0.280701754,0.519230769,0.148148148,0.168,0.138215859
2020/2/6 9:00,0.362179487,0.245614035,0.643162393,0.135802469,0.221333333,0.184287812
2020/2/6 10:00,0.288461538,0.228070175,0.592948718,0.148148148,0.184,0.158039648
2020/2/6 11:00,0.375,0.105263158,0.762820513,0.222222222,0.352,0.311123348
2020/2/6 12:00,0.3125,0.333333333,0.5,0.203703704,0.228,0.199889868
2020/2/6 13:00,0.400641026,0.204678363,0.69017094,0.197530864,0.245333333,0.218612335
2020/2/6 14:00,0.360576923,0.228070175,0.625,0.166666667,0.232,0.196035242
2020/2/6 15:00,0.596153846,0.192982456,0.685897436,0.185185185,0.288,0.236784141
2020/2/6 16:00,0.581730769,0.210526316,0.685897436,0.185185185,0.332,0.306718062
2020/2/6 17:00,0.326923077,0.228070175,0.634615385,0.148148148,0.224,0.221365639
2020/2/6 18:00,0.360576923,0.219298246,0.743589744,0.12962963,0.24,0.196035242
2020/2/6 19:00,0.320512821,0.222222222,0.626068376,0.135802469,0.234666667,0.216042584
2020/2/6 20:00,0.456730769,0.289473684,0.631410256,0.148148148,0.296,0.331497797
2020/2/6 21:00,0.426282051,0.18128655,0.645299145,0.148148148,0.293333333,0.25917768
2020/2/6 22:00,0.264423077,0.254385965,0.544871795,0.074074074,0.196,0.174008811
2020/2/6 23:00,0.298878205,0.247076023,0.588675214,0.098765432,0.216666667,0.186765786
2020/2/7 0:00,0.333333333,0.239766082,0.632478632,0.12345679,0.237333333,0.199522761
2020/2/7 1:00,0.350961538,0.219298246,0.612179487,0.148148148,0.296,0.271475771
2020/2/7 2:00,0.294871795,0.210526316,0.564102564,0.086419753,0.253333333,0.22650514
2020/2/7 3:00,0.240384615,0.263157895,0.519230769,0.074074074,0.168,0.164096916
2020/2/7 4:00,0.274038462,0.263157895,0.560897436,0.12962963,0.22,0.196585903
2020/2/7 5:00,0.320512821,0.152046784,0.598290598,0.111111111,0.288,0.229258443
2020/2/7 6:00,0.307692308,0.228070175,0.583333333,0.111111111,0.232,0.193832599
2020/2/7 7:00,0.371794872,0.18128655,0.608974359,0.135802469,0.272,0.228707783
2020/2/7 8:00,0.375,0.140350877,0.679487179,0.148148148,0.232,0.169603524
2020/2/7 9:00,0.432692308,0.105263158,0.775641026,0.185185185,0.344,0.240638767
2020/2/7 10:00,0.282051282,0.134502924,0.606837607,0.098765432,0.264,0.203377386
2020/2/7 11:00,0.5,0.035087719,0.756410256,0.185185185,0.424,0.363986784
2020/2/7 12:00,0.423076923,0.070175439,0.75,0.185185185,0.344,0.276431718
2020/2/7 13:00,0.548076923,0.135964912,0.700320513,0.157407407,0.334,0.262665198
2020/2/7 14:00,0.413461538,0.105263158,0.628205128,0.148148148,0.344,0.289096916
2020/2/7 15:00,0.451923077,0.122807018,0.576923077,0.148148148,0.336,0.300660793
2020/2/7 16:00,0.653846154,0.166666667,0.522435897,0.111111111,0.372,0.408865639
2020/2/7 17:00,0.413461538,0.236842105,0.493589744,0.12962963,0.268,0.246696035
2020/2/7 18:00,0.596153846,0.280701754,0.455128205,0.111111111,0.256,0.253303965
2020/2/7 19:00,0.326923077,0.192982456,0.519230769,0.111111111,0.232,0.243942731
2020/2/7 20:00,0.384615385,0.245614035,0.478632479,0.086419753,0.264,0.253120411
2020/2/7 21:00,0.302884615,0.236842105,0.451923077,0.092592593,0.236,0.222742291
2020/2/7 22:00,0.307692308,0.192982456,0.41025641,0.074074074,0.256,0.232929515
2020/2/7 23:00,0.358974359,0.32748538,0.431623932,0.086419753,0.226666667,0.236600587
2020/2/8 0:00,0.235576923,0.280701754,0.403846154,0.055555556,0.224,0.235407489
2020/2/8 1:00,0.240384615,0.342105263,0.352564103,0.055555556,0.18,0.181718062
2020/2/8 2:00,0.278846154,0.228070175,0.461538462,0.074074074,0.248,0.247797357
2020/2/8 3:00,0.298076923,0.269005848,0.438034188,0.074074074,0.253333333,0.256240822
2020/2/8 4:00,0.25,0.315789474,0.439102564,0.055555556,0.212,0.214207048
2020/2/8 5:00,0.413461538,0.280701754,0.403846154,0.074074074,0.264,0.286894273
2020/2/8 6:00,0.387820513,0.269005848,0.461538462,0.12345679,0.272,0.268538913
2020/2/8 7:00,0.331730769,0.315789474,0.528846154,0.148148148,0.252,0.25715859
2020/2/8 8:00,0.240384615,0.280701754,0.429487179,0.148148148,0.2,0.207048458
2020/2/8 9:00,0.302884615,0.245614035,0.522435897,0.166666667,0.256,0.250825991
2020/2/8 10:00,0.283653846,0.263157895,0.46474359,0.111111111,0.26,0.265143172
2020/2/8 11:00,0.576923077,0.175438596,0.673076923,0.222222222,0.36,0.383259912
2020/2/8 12:00,0.331730769,0.175438596,0.538461538,0.185185185,0.292,0.317180617
2020/2/8 13:00,0.307692308,0.245614035,0.532051282,0.185185185,0.24,0.220814978
2020/2/8 14:00,0.448717949,0.269005848,0.583333333,0.172839506,0.333333333,0.37701909
2020/2/8 15:00,0.432692308,0.289473684,0.554487179,0.166666667,0.324,0.352147577
2020/2/8 16:00,0.399038462,0.385964912,0.467948718,0.12962963,0.272,0.310572687
2020/2/8 17:00,0.519230769,0.228070175,0.66025641,0.222222222,0.368,0.321035242
2020/2/8 18:00,0.583333333,0.140350877,0.623931624,0.234567901,0.453333333,0.47448605
2020/2/8 19:00,0.269230769,0.421052632,0.544871795,0.148148148,0.264,0.345264317
2020/2/8 20:00,0.358974359,0.257309942,0.491452991,0.160493827,0.264,0.281020558
2020/2/8 21:00,0.259615385,0.245614035,0.442307692,0.148148148,0.296,0.308370044
2020/2/8 22:00,0.427884615,0.289473684,0.541666667,0.185185185,0.24,0.225220264
2020/2/8 23:00,0.408653846,0.289473684,0.53525641,0.203703704,0.308,0.345264317
2020/2/9 0:00,0.254807692,0.307017544,0.429487179,0.12962963,0.264,0.295429515
2020/2/9 1:00,0.346153846,0.394736842,0.333333333,0.148148148,0.26,0.283590308
2020/2/9 2:00,0.471153846,0.377192982,0.419871795,0.185185185,0.284,0.295980176
2020/2/9 3:00,0.336538462,0.359649123,0.506410256,0.12962963,0.208,0.199614537
2020/2/9 4:00,0.365384615,0.350877193,0.477564103,0.148148148,0.216,0.205947137
2020/2/9 5:00,0.379807692,0.254385965,0.477564103,0.148148148,0.32,0.333975771
2020/2/9 6:00,0.480769231,0.350877193,0.487179487,0.148148148,0.256,0.290198238
2020/2/9 7:00,0.370192308,0.342105263,0.435897436,0.148148148,0.204,0.194933921
2020/2/9 8:00,0.25,0.333333333,0.384615385,0.148148148,0.228,0.213105727
2020/2/9 9:00,0.259615385,0.254385965,0.435897436,0.092592593,0.22,0.20126652
2020/2/9 10:00,0.3125,0.263157895,0.557692308,0.166666667,0.236,0.217786344
2020/2/9 11:00,0.644230769,0.228070175,0.673076923,0.185185185,0.324,0.303964758
2020/2/9 12:00,0.581730769,0.184210526,0.673076923,0.240740741,0.388,0.384636564
2020/2/9 13:00,0.528846154,0.245614035,0.644230769,0.166666667,0.336,0.335352423
2020/2/9 14:00,0.302884615,0.342105263,0.426282051,0.111111111,0.224,0.211453744
2020/2/9 15:00,0.418269231,0.219298246,0.557692308,0.148148148,0.264,0.261839207
2020/2/9 16:00,0.375,0.245614035,0.538461538,0.148148148,0.264,0.279735683
2020/2/9 17:00,0.557692308,0.271929825,0.580128205,0.12962963,0.3,0.267896476
2020/2/9 18:00,0.580128205,0.222222222,0.549145299,0.172839506,0.376,0.383994126
2020/2/9 19:00,0.384615385,0.245614035,0.525641026,0.148148148,0.288,0.285792952
2020/2/9 20:00,0.333333333,0.280701754,0.544871795,0.12345679,0.277333333,0.261013216
2020/2/9 21:00,0.288461538,0.280701754,0.525641026,0.148148148,0.256,0.241740088
